NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000005631000000,1,3.000000000000000,0.141592653589793
1000,0.000061361000000,1,3.100000000000000,0.041592653589793
10000,0.000265147000000,1,3.111200000000000,0.030392653589793
100000,0.002677136000000,1,3.136920000000000,0.004672653589793
1000000,0.023681562000000,1,3.139088000000000,0.002504653589793
10000000,0.262482662000000,1,3.142228000000000,0.000635346410207
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000004870000000,1,3.320000000000000,0.178407346410207
1000,0.000030511000000,1,3.076000000000000,0.065592653589793
10000,0.000208755000000,1,3.149200000000000,0.007607346410207
100000,0.002202325000000,1,3.139400000000000,0.002192653589793
1000000,0.019413907000000,1,3.139488000000000,0.002104653589793
10000000,0.174806857000000,1,3.141211200000000,0.000381453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000004910000000,1,3.320000000000000,0.178407346410207
1000,0.000021811000000,1,3.076000000000000,0.065592653589793
10000,0.000210365000000,1,3.149200000000000,0.007607346410207
100000,0.002311887000000,1,3.139400000000000,0.002192653589793
1000000,0.021970220000000,1,3.139488000000000,0.002104653589793
10000000,0.286597986000000,1,3.141211200000000,0.000381453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000006420000000,1,2.760000000000000,0.381592653589793
1000,0.000026361000000,1,3.176000000000000,0.034407346410207
10000,0.000268776000000,1,3.130400000000000,0.011192653589793
100000,0.002173214000000,1,3.143840000000000,0.002247346410207
1000000,0.018786731000000,1,3.140984000000000,0.000608653589793
10000000,0.175070933000000,1,3.141009200000000,0.000583453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000005520000000,1,2.760000000000000,0.381592653589793
1000,0.000026461000000,1,3.176000000000000,0.034407346410207
10000,0.000239746000000,1,3.130400000000000,0.011192653589793
100000,0.002241915000000,1,3.143840000000000,0.002247346410207
1000000,0.020373416000000,1,3.140984000000000,0.000608653589793
10000000,0.201094218000000,1,3.141009200000000,0.000583453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000005280000000,1,3.120000000000000,0.021592653589793
1000,0.000021410000000,1,3.204000000000000,0.062407346410207
10000,0.000210036000000,1,3.119600000000000,0.021992653589793
100000,0.002123922000000,1,3.141040000000000,0.000552653589793
1000000,0.018228248000000,1,3.141256000000000,0.000336653589793
10000000,0.175139335000000,1,3.141382400000000,0.000210253589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000004810000000,1,3.120000000000000,0.021592653589793
1000,0.000031841000000,1,3.204000000000000,0.062407346410207
10000,0.000208345000000,1,3.119600000000000,0.021992653589793
100000,0.002108972000000,1,3.141040000000000,0.000552653589793
1000000,0.022334919000000,1,3.141256000000000,0.000336653589793
10000000,0.244989802000000,1,3.141382400000000,0.000210253589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000006120000000,1,2.880000000000000,0.261592653589793
1000,0.000021600000000,1,3.136000000000000,0.005592653589793
10000,0.000211865000000,1,3.111200000000000,0.030392653589793
100000,0.002140562000000,1,3.145120000000000,0.003527346410207
1000000,0.018812303000000,1,3.141716000000000,0.000123346410207
10000000,0.180261231000000,1,3.141283200000000,0.000309453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000005430000000,1,3.080000000000000,0.061592653589793
1000,0.000021191000000,1,3.120000000000000,0.021592653589793
10000,0.000206675000000,1,3.164800000000000,0.023207346410207
100000,0.002130012000000,1,3.143160000000000,0.001567346410207
1000000,0.017704006000000,1,3.145476000000000,0.003883346410207
10000000,0.197987141000000,1,3.141947200000000,0.000354546410207
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000005320000000,1,3.080000000000000,0.061592653589793
1000,0.000021471000000,1,3.120000000000000,0.021592653589793
10000,0.000246326000000,1,3.148400000000000,0.006807346410207
100000,0.002297226000000,1,3.142320000000000,0.000727346410207
1000000,0.021321254000000,1,3.142304000000000,0.000711346410207
10000000,0.209455849000000,1,3.142261600000000,0.000668946410207
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000057712000000,2,3.120000000000000,0.021592653589793
1000,0.000013430000000,2,3.120000000000000,0.021592653589793
10000,0.000105513000000,2,3.145200000000000,0.003607346410207
100000,0.001070446000000,2,3.148640000000000,0.007047346410207
1000000,0.011862992000000,2,3.141016000000000,0.000576653589793
10000000,0.103679099000000,2,3.141287200000000,0.000305453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000016780000000,2,3.120000000000000,0.021592653589793
1000,0.000011980000000,2,3.120000000000000,0.021592653589793
10000,0.000106233000000,2,3.145200000000000,0.003607346410207
100000,0.001051786000000,2,3.148640000000000,0.007047346410207
1000000,0.009472663000000,2,3.141016000000000,0.000576653589793
10000000,0.089507490000000,2,3.141287200000000,0.000305453589793
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000014831000000,2,3.200000000000000,0.058407346410207
1000,0.000012200000000,2,3.148000000000000,0.006407346410207
10000,0.000109903000000,2,3.141200000000000,0.000392653589793
100000,0.001079316000000,2,3.148880000000000,0.007287346410207
1000000,0.009660948000000,2,3.143096000000000,0.001503346410207
10000000,0.090169476000000,2,3.141755600000000,0.000162946410207
NMuestras,Tiempo,NProcesos,Pi_Estimado,Error
100,0.000016301000000,2,3.200000000000000,0.058407346410207
1000,0.000011740000000,2,3.148000000000000,0.006407346410207
10000,0.000104993000000,2,3.141200000000000,0.000392653589793
